RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_6	IA_FSA_DURATION_6	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	__duration__1	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session_number	sub_id	trial_number	trial_type	video_file
Amy_2	1	Amy_2.edf	RIGHT	bg_code	651264.00	3547.41	702	10483	1.0000	false	.	325	1	.	.	1	375	0	481.40	294.90	1	10483	11373	1.0000	17	481.40	.	375	.	.	.	.	.	1.0000	17	16	10158	.	6	.	video_area	94	1	11279	129.30	534.30	10483	11373	1.0000	17	481.40	.	375	1.46	-127.79	11278	16	11250	0	1	1	4114.00	3076.00	.	0	0	0	0	0	0	10483	1024	1	210	1	720	523.20	298.50	.	.	.	.	.	.	.	10483	0	.	.	440	1	975	397.90	401.40	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	2593354	1	IP_fam_first_trial	true	2582356	Fixations	10483.00	17	1	Trial: 1	2581981	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Amy_2	1	False	41000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	fam	19-2	12	2	19	1-4	inanimate_ball_left	fam_inanimate_ball_left_100.mp4
Amy_2	2	Amy_2.edf	RIGHT	bg_code	651264.00	3688.55	702	10078	0.9663	false	.	455	1	.	.	1	4622	0	536.00	279.60	1	8246	13177	0.6667	8	536.00	.	4622	.	.	.	.	.	0.9167	11	9	9340	.	6	.	video_area	510	2	15108	353.80	291.40	1832	15618	0.2500	3	445.70	236.70	13745	0.53	-128.70	15107	11	15098	0	1	1	4208.00	3418.00	.	0	0	0	0	0	0	10078	1024	2	824	1	5131	736.60	562.50	1832	15618	0.2500	3	445.70	236.70	13745	10078	0	.	.	2978	1	6027	283.40	224.90	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	2640544	1	IP_fam_first_trial	true	2629548	Fixations	10429.00	12	1	Trial: 2	2624926	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Amy_2	2	False	22000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	new_goal	19-2	12	2	19	2	inanimate_elephant_left	test_inanimate_elephant_left_100.mp4
Asta_1	1	Asta_1.edf	RIGHT	bg_code	651264.00	1963.83	702	10079	1.0000	false	.	1641	1	.	.	1	3879	0	486.40	363.30	1	10079	14877	1.0000	18	486.40	.	3879	.	.	.	.	.	1.0000	18	17	8438	.	6	.	video_area	945	1	13932	164.90	541.60	10079	14877	1.0000	18	486.40	.	3879	1.01	-93.65	13931	17	13920	0	1	1	2257.00	1566.00	.	0	0	0	0	0	0	10079	1024	1	194	1	5548	354.70	303.90	.	.	.	.	.	.	.	10079	0	.	.	154	1	5764	236.90	342.20	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	471178	1	IP_fam_first_trial	true	460180	Fixations	10079.00	18	1	Trial: 1	456301	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	09-1	30.3	1	9	1-4	human_ball_left	fam_human_ball_left_100.mp4
Asta_1	2	Asta_1.edf	RIGHT	bg_code	651264.00	1964.00	702	10445	1.0000	false	.	3137	1	.	.	1	1833	0	543.60	313.10	1	10445	12767	0.8750	7	543.60	.	1833	.	.	.	.	.	0.8750	7	6	7308	.	6	.	video_area	1162	1	11606	990.40	585.30	10445	12767	0.8750	7	543.60	.	1833	6.93	-82.02	11605	6	11561	0	1	1	2041.00	1766.00	.	0	0	0	0	0	0	10445	1024	1	925	1	4990	415.90	332.20	.	.	.	.	.	.	.	10445	0	.	.	2532	1	5966	582.80	332.20	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0]	true	515038	1	IP_fam_first_trial	true	504046	Fixations	10445.00	8	1	Trial: 2	502213	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_side	09-1	30.3	1	9	1	human_ball_right	test_human_ball_right_100.mp4
Asta_2	1	Asta_2.edf	RIGHT	bg_code	651264.00	1766.12	702	10725	1.0000	false	.	1715	1	.	.	1	514	0	434.50	330.40	1	10725	11512	1.0000	8	434.50	.	514	.	.	.	.	.	1.0000	8	7	9010	.	6	.	video_area	1473	1	10039	229.00	481.40	10725	11512	1.0000	8	434.50	.	514	2.18	34.21	10038	7	10015	0	1	1	1894.00	1638.00	.	0	0	0	0	0	0	10725	1024	1	1047	1	2320	72.20	419.00	.	.	.	.	.	.	.	10725	0	.	.	1871	1	3439	417.30	347.90	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	1209870	1	IP_fam_first_trial	true	1198872	Fixations	10725.00	8	1	Trial: 1	1198358	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_2	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	09-2	30.3	2	9	1-4	human_ball_left	fam_human_ball_left_100.mp4
Asta_2	2	Asta_2.edf	RIGHT	bg_code	651264.00	1870.67	702	8653	0.8626	false	.	1763	1	.	.	1	500	0	503.00	369.70	1	3813	4702	0.4000	4	503.00	.	500	.	.	.	.	.	0.9000	9	7	5095	.	6	.	video_area	1220	2	10278	174.00	604.90	4840	11498	0.5000	5	672.60	177.60	6364	7.12	-107.56	10277	9	10236	0	1	1	2080.00	1343.00	.	0	0	0	0	0	0	8653	1024	2	1673	1	2540	364.00	361.10	4840	11498	0.5000	5	672.60	177.60	6364	8653	0	.	.	31	1	4282	474.00	571.10	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	1252240	1	IP_fam_first_trial	true	1241242	Fixations	10031.00	10	1	Trial: 2	1240742	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_2	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	09-2	30.3	2	9	2	human_elephant_left	test_human_elephant_left_100.mp4
Asta_3	1	Asta_3.edf	RIGHT	bg_code	651264.00	2252.20	702	10290	1.0000	false	.	260	1	.	.	1	317	0	531.30	435.70	1	10290	11315	1.0000	10	531.30	.	317	.	.	.	.	.	1.0000	10	9	10030	.	6	.	video_area	1676	1	9639	997.70	377.00	10290	11315	1.0000	10	531.30	.	317	10.36	-20.57	9638	9	9543	0	1	1	2417.00	2023.00	.	0	0	0	0	0	0	10290	1024	1	3123	1	623	755.10	491.60	.	.	.	.	.	.	.	10290	0	.	.	336	1	3817	461.20	413.40	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	9086205	1	IP_fam_first_trial	true	9075207	Fixations	10290.00	10	1	Trial: 1	9074890	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_3	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	09-3	30.3	3	9	1-4	inanimate_elephant_right	fam_inanimate_elephant_right_100.mp4
Asta_3	2	Asta_3.edf	RIGHT	bg_code	651264.00	2292.36	702	8687	0.9926	false	.	169	1	.	.	1	2445	0	558.20	427.00	1	4174	7400	0.4667	7	558.20	.	2445	.	.	.	.	.	0.9333	14	12	8353	.	6	.	video_area	1648	2	11794	818.50	546.20	4513	13442	0.4667	7	540.70	-539.10	7704	9.85	-14.96	11793	14	11729	0	1	1	2603.00	1903.00	.	0	0	0	0	0	0	8687	1024	2	1212	1	2668	881.40	523.50	4513	13442	0.4667	7	540.70	-539.10	7704	8687	0	.	.	1263	1	4046	1012.40	629.10	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	9130464	1	IP_fam_first_trial	true	9119467	Fixations	8752.00	15	1	Trial: 2	9117022	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_3	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	09-3	30.3	3	9	3	inanimate_ball_right	test_inanimate_ball_right_100.mp4
Asta_4	1	Asta_4.edf	RIGHT	bg_code	651264.00	1533.68	702	9108	0.9296	false	.	455	1	.	.	1	468	0	559.20	337.50	1	5714	6838	0.6087	14	559.20	.	468	.	.	.	.	.	0.9565	22	20	8010	.	6	.	video_area	1359	2	10105	794.30	333.80	3394	11464	0.3478	8	442.80	-1030.20	7724	13.28	13.47	10104	22	10026	0	1	1	1807.00	1248.00	.	0	0	0	0	0	0	9108	1024	2	550	1	937	560.40	327.30	3394	11464	0.3478	8	442.80	-1030.20	7724	9108	0	.	.	42	1	1563	717.90	516.00	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	5796352	1	IP_fam_first_trial	true	5785356	Fixations	9798.00	23	1	Trial: 1	5784888	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_4	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	09-4	30.3	4	9	1-4	inanimate_elephant_right	fam_inanimate_elephant_right_100.mp4
Asta_4	2	Asta_4.edf	RIGHT	bg_code	651264.00	1726.40	702	10474	1.0000	false	.	1682	1	.	.	1	401	0	563.00	374.90	1	10474	11398	1.0000	10	563.00	.	401	.	.	.	.	.	1.0000	10	9	8792	.	6	.	video_area	1251	1	10147	878.20	427.40	10474	11398	1.0000	10	563.00	.	401	22.86	-5.31	10146	9	9964	0	1	1	1836.00	1630.00	.	0	0	0	0	0	0	10474	1024	1	493	1	2144	874.00	377.00	.	.	.	.	.	.	.	10474	0	.	.	670	1	2658	1019.10	375.80	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	5838752	1	IP_fam_first_trial	true	5827755	Fixations	10474.00	10	1	Trial: 2	5827354	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_4	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_side	09-4	30.3	4	9	4	inanimate_elephant_left	test_inanimate_elephant_left_100.mp4
Edgar_1	1	Edgar_1.edf	RIGHT	bg_code	651264.00	4939.93	702	10227	0.9703	false	.	182	1	.	.	1	339	0	517.10	399.10	1	5892	6345	0.4000	6	517.10	.	339	.	.	.	.	.	0.9333	14	12	9890	.	6	.	video_area	913	2	10422	166.60	244.10	4335	11335	0.5333	8	256.10	-485.70	6800	1.70	159.87	10421	14	10398	0	1	1	5561.00	4020.00	.	0	0	0	0	0	0	10227	1024	2	2091	1	553	528.80	217.60	4335	11335	0.5333	8	256.10	-485.70	6800	10227	0	.	.	619	1	2666	527.20	287.20	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	2571682	1	IP_fam_first_trial	true	2560686	Fixations	10540.00	15	1	Trial: 1	2560347	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_1	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	25-1	30.3	1	25	1-4	human_ball_left	fam_human_ball_left_100.mp4
Edgar_1	2	Edgar_1.edf	RIGHT	bg_code	651264.00	4836.33	702	6855	0.6817	false	.	160	1	.	.	1	303	0	533.50	413.50	1	1105	1453	0.2308	3	533.50	.	303	.	.	.	.	.	0.6923	9	6	3855	.	6	.	video_area	438	3	10863	723.20	120.30	3268	11301	0.3846	5	515.90	-1175.20	7831	14.42	113.31	10862	12	10784	0	1	1	5554.00	4513.00	.	0	0	0	0	0	0	6855	1024	3	337	1	483	534.90	336.00	2482	4531	0.0769	1	504.30	30.90	2050	6855	0	.	.	608	1	846	495.70	221.80	3268	11301	0.3846	5	515.90	-1175.20	7831	66	RECTANGLE	[6, 0, 6, 0, 6]	true	2613885	1	IP_fam_first_trial	true	2602887	Fixations	10056.00	13	1	Trial: 2	2602584	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_1	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_side	25-1	30.3	1	25	1	human_ball_right	test_human_ball_right_100.mp4
Edgar_2	1	Edgar_2.edf	RIGHT	bg_code	651264.00	3835.67	702	9706	0.9234	false	.	218	1	.	.	1	1325	0	466.40	371.00	1	1851	3281	0.2727	3	466.40	.	1325	.	.	.	.	.	0.8182	9	6	8697	.	6	.	video_area	593	3	11730	242.90	165.10	1205	12323	0.1818	2	212.00	64.20	11101	1.07	6.91	11729	10	11713	0	1	1	4437.00	2827.00	.	0	0	0	0	0	0	9706	1024	3	886	1	1567	443.10	266.40	6650	10783	0.3636	4	501.00	196.90	3997	9706	0	.	.	747	1	2535	140.20	70.30	1205	12323	0.1818	2	212.00	64.20	11101	66	RECTANGLE	[6, 0, 6, 0, 6]	true	1913993	1	IP_fam_first_trial	true	1902995	Fixations	10511.00	11	1	Trial: 1	1901670	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_2	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	25-2	30.3	2	25	1-4	human_ball_left	fam_human_ball_left_100.mp4
Edgar_2	2	Edgar_2.edf	RIGHT	bg_code	651264.00	4436.25	702	4915	0.5153	false	.	166	1	.	.	1	1012	0	488.90	390.40	1	647	1695	0.1538	2	488.90	.	1012	.	.	.	.	.	0.6154	8	6	4517	.	6	.	video_area	223	2	11787	331.40	96.80	4268	12010	0.4615	6	484.90	-741.10	7528	13.68	72.55	11786	12	11706	0	1	1	5203.00	3662.00	.	0	0	0	0	0	0	4915	1024	2	481	1	1215	542.20	257.70	4268	12010	0.4615	6	484.90	-741.10	7528	4915	0	.	.	232	2	7528	484.90	111.30	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	1957661	1	IP_fam_first_trial	true	1946663	Fixations	9538.00	13	1	Trial: 2	1945651	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_2	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_goal	25-2	30.3	2	25	2	human_elephant_left	test_human_elephant_left_100.mp4
Edgar_3	1	Edgar_3.edf	RIGHT	bg_code	651264.00	6779.67	702	10497	1.0000	false	.	1095	1	.	.	1	101	0	521.80	363.40	1	10497	11100	1.0000	15	521.80	.	101	.	.	.	.	.	1.0000	15	14	9402	.	6	.	video_area	1628	1	9472	829.70	261.80	10497	11100	1.0000	15	521.80	.	101	0.81	129.03	9471	14	9457	0	1	1	7278.00	6104.00	.	0	0	0	0	0	0	10497	1024	1	78	1	1300	313.70	302.60	.	.	.	.	.	.	.	10497	0	.	.	407	1	1424	213.00	528.10	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	3085535	1	IP_fam_first_trial	true	3074536	Fixations	10497.00	15	1	Trial: 1	3074435	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_3	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	25-3	30.3	3	25	1-4	inanimate_elephant_right	fam_inanimate_elephant_right_100.mp4
Edgar_3	2	Edgar_3.edf	RIGHT	bg_code	651264.00	6371.14	702	8870	1.0000	false	.	1809	1	.	.	1	481	0	483.30	349.70	1	8870	11470	1.0000	7	483.30	.	481	4.38	118.42	480	.	439	1.0000	7	6	7061	.	6	.	video_area	464	1	11006	777.50	281.50	8870	11470	1.0000	7	483.30	.	481	1.32	5.41	11005	7	10987	0	1	1	6852.00	5843.00	.	0	0	0	0	0	0	8870	1024	1	1458	1	2357	788.70	334.00	.	.	.	.	.	.	.	8870	0	.	.	1085	1	5038	630.90	314.10	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	3127907	1	IP_fam_first_trial	true	3116915	Fixations	8870.00	7	1	Trial: 2	3116437	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_3	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_goal	25-3	30.3	3	25	3	inanimate_ball_right	test_inanimate_ball_right_100.mp4
Edgar_4	1	Edgar_4.edf	RIGHT	bg_code	651264.00	5887.40	702	9127	0.8831	false	.	357	1	.	.	1	511	0	470.70	287.70	1	509	1070	0.1667	2	470.70	.	511	.	.	.	.	.	0.8333	10	8	8327	.	6	.	video_area	1205	2	9427	785.60	179.40	8618	10631	0.6667	8	223.90	-341.20	1649	8.24	-1.81	9426	10	9370	0	1	1	7622.00	4958.00	.	0	0	0	0	0	0	9127	1024	2	152	1	919	488.20	491.70	8618	10631	0.6667	8	223.90	-341.20	1649	9127	0	.	.	443	2	1649	223.90	231.20	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6, 0]	true	1183495	1	IP_fam_first_trial	true	1172495	Fixations	10335.00	12	1	Trial: 1	1171984	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_4	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	25-4	30.3	4	25	1-4	inanimate_elephant_right	fam_inanimate_elephant_right_100.mp4
Edgar_4	2	Edgar_4.edf	RIGHT	bg_code	651264.00	6280.88	702	6939	0.6770	false	.	1815	1	.	.	1	141	0	547.60	260.30	1	3347	3588	0.2000	2	547.60	.	141	.	.	.	.	.	0.8000	8	5	3975	.	6	.	video_area	49	3	11085	258.80	453.40	549	11134	0.3000	3	181.00	-1247.90	10505	6.59	-124.76	11084	9	11043	0	1	1	7477.00	5565.00	.	0	0	0	0	0	0	6939	1024	3	1532	1	2057	125.20	113.80	3043	8220	0.3000	3	179.30	-803.30	5096	6939	0	.	.	930	2	5096	179.30	145.10	549	11134	0.3000	3	181.00	-1247.90	10505	66	RECTANGLE	[6, 0, 6, 0, 6]	true	1225579	1	IP_fam_first_trial	true	1214586	Fixations	10250.00	10	1	Trial: 2	1214445	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_4	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_side	25-4	30.3	4	25	4	inanimate_elephant_left	test_inanimate_elephant_left_100.mp4
George_1	1	George_1.edf	RIGHT	bg_code	651264.00	5066.50	702	9526	1.0000	false	.	1533	1	.	.	1	3448	0	311.50	348.80	1	9526	14235	1.0000	12	311.50	.	3448	21.36	-9.18	3447	.	3064	1.0000	12	11	7993	.	6	.	video_area	1491	1	12744	83.60	294.90	9526	14235	1.0000	12	311.50	.	3448	20.87	-177.47	12743	12	12649	0	1	1	5697.00	4488.00	.	0	0	0	0	0	0	9526	1024	1	43	1	5394	306.50	335.10	.	.	.	.	.	.	.	9526	0	.	.	219	1	5962	675.60	356.90	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	1156207	1	IP_fam_first_trial	true	1145209	Fixations	9526.00	12	1	Trial: 1	1141972	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_1	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	02-1	30.3	1	2	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
George_1	2	George_1.edf	RIGHT	bg_code	651264.00	5705.32	702	9790	1.0000	false	.	247	1	.	.	1	4455	0	465.40	323.90	1	9790	15447	1.0000	19	465.40	.	4455	.	.	.	.	.	1.0000	19	18	9543	.	6	.	video_area	739	1	14708	285.20	468.00	9790	15447	1.0000	19	465.40	.	4455	4.61	56.04	14707	18	14667	0	1	1	6460.00	4410.00	.	0	0	0	0	0	0	9790	1024	1	1518	1	4761	250.00	506.50	.	.	.	.	.	.	.	9790	0	.	.	1342	1	6378	767.80	533.70	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	1202677	1	IP_fam_first_trial	true	1191685	Fixations	9790.00	19	1	Trial: 2	1187230	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_1	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_side	02-1	30.3	1	2	1	inanimate_ball_left	test_inanimate_ball_left_100.mp4
George_2	1	George_2.edf	RIGHT	bg_code	651264.00	5596.75	702	8940	0.8574	false	.	2201	1	.	.	1	115	0	399.70	436.00	1	8159	8648	0.6923	9	399.70	.	115	.	.	.	.	.	0.9231	12	10	6697	.	6	.	video_area	595	2	10519	526.30	402.60	781	11114	0.2308	3	542.30	175.10	10280	0.60	127.79	10518	12	10504	0	1	1	6710.00	4566.00	.	0	0	0	0	0	0	8940	1024	2	155	1	2363	613.10	326.30	781	11114	0.2308	3	542.30	175.10	10280	8940	0	.	.	167	1	2571	867.80	566.50	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	1410801	1	IP_fam_first_trial	true	1399802	Fixations	10427.00	13	1	Trial: 1	1399687	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_2	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	02-2	30.3	2	2	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
George_2	2	George_2.edf	RIGHT	bg_code	651264.00	5275.77	702	9223	0.9550	false	.	467	1	.	.	1	24543	0	657.30	570.40	1	467	25009	0.0714	1	657.30	.	24543	.	.	.	.	.	0.9286	13	11	7722	.	6	.	video_area	15	2	35525	959.90	635.10	8756	35540	0.8571	12	978.80	-801.50	25582	3.71	-74.46	35524	13	35490	0	1	1	5955.00	4524.00	.	0	0	0	0	0	0	9223	1024	2	1034	2	25582	978.80	513.30	8756	35540	0.8571	12	978.80	-801.50	25582	9223	0	.	.	33	2	26760	985.40	523.10	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	1477217	1	IP_fam_first_trial	true	1466220	Fixations	9658.00	14	1	Trial: 2	1441677	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 489)	.	0	George_2	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	02-2	30.3	2	2	2	inanimate_elephant_right	test_inanimate_elephant_right_100.mp4
