RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_2	IA_FSA_COUNT_4	IA_FSA_COUNT_5	IA_FSA_COUNT_1	IA_FSA_COUNT_3	IA_FSA_COUNT_6	IA_FSA_COUNT_7	IA_FSA_DURATION_2	IA_FSA_DURATION_4	IA_FSA_DURATION_5	IA_FSA_DURATION_1	IA_FSA_DURATION_3	IA_FSA_DURATION_6	IA_FSA_DURATION_7	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	__duration__1	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session_number	sub_id	trial_number	trial_type	video_file
George_1	1	George_1.edf	RIGHT	RECORDING_SESSION	78003.84	4984.33	520	1992	0.0527	true	10998	1504	7	.	[4]	4	8920	1	805.50	265.30	1	1504	10423	0.0263	1	191.20	-350.90	8920	3.46	85.48	8919	7	8895	0.0789	3	0	1	1	.	.	.	.	0	366	147	.	.	.	.	.	5	35	fam_dyn_inanimate_ball_right	147	2	12502	789.60	288.10	488	12648	0.0526	2	174.05	-432.40	12142	2.51	110.69	12501	11	12483	441	1	0	5610.00	4583.00	.	0	0	1	1	1	1	3644	589	2	341	2	12142	823.70	362.60	488	12648	0.0526	2	174.05	-432.40	12142	1992	0	.	0	147	2	12502	789.60	288.10	.	.	.	.	.	.	.	219	RECTANGLE	[0, 4, 0, 5, 4, 5, 0]	true	1186232	2	IP_full_trial_no_fix_trigger	true	1145209	Fixations	37832.00	38	3	Trial: 1	1141972	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_1	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	02-1	30.3	1	2	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
George_1	2	George_1.edf	RIGHT	RECORDING_SESSION	67600.00	5837.92	672	4912	0.2615	false	.	1518	2	5	[5]	2	4761	1	250.00	506.50	0	1518	6278	0.0250	1	248.00	-463.40	4761	7.90	-138.41	4760	1	4702	0.3000	12	1	0	5	6	0	.	.	1342	0	3950	581	0	.	.	.	1	.	ball_left_AOI	43	6	23153	229.50	413.10	43	23195	0.0250	1	227.50	-231.40	23153	0.18	-150.66	23152	33	23035	2	0	0	6236.00	4932.00	.	1	6	0	0	0	0	1518	262	6	123	2	14544	201.50	650.80	123	14666	0.0250	1	199.50	-325.80	14544	1518	1	.	.	1934	3	16939	206.70	449.90	2398	19564	0.1250	5	204.70	-283.20	16939	412	RECTANGLE	[5, 1, 2, 0, 5, 2, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 0]	true	1213688	2	IP_full_trial_no_fix_trigger	true	1191685	Fixations	18782.00	40	5	Trial: 2	1187230	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_1	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_side	02-1	30.3	1	2	1	inanimate_ball_left	test_inanimate_ball_left_100.mp4
George_1	2	George_1.edf	RIGHT	RECORDING_SESSION	67600.00	6010.42	672	3895	0.2074	false	.	1342	3	1	[1, 5]	3	6378	2	767.80	533.70	0	3093	9891	0.2750	11	8.80	509.00	6378	13.99	-10.35	6377	2	6279	0.3000	12	10	0	1	0	0	.	.	1751	0	1567	0	0	.	.	.	2	.	elephant_right_AOI	802	2	12015	920.50	439.80	802	12816	0.0250	1	161.50	286.40	12015	13.61	-12.33	12014	15	11951	759	0	0	6460.00	4410.00	.	1	1	0	0	0	0	3093	1019	2	56	1	7860	789.70	576.10	802	12816	0.0250	1	161.50	286.40	12015	3093	1	.	.	105	1	7937	791.50	572.90	.	.	.	.	.	.	.	412	RECTANGLE	[5, 1, 2, 0, 5, 2, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 0]	true	1213688	2	IP_full_trial_no_fix_trigger	true	1191685	Fixations	18782.00	40	5	Trial: 2	1187230	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_1	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_side	02-1	30.3	1	2	1	inanimate_ball_left	test_inanimate_ball_left_100.mp4
George_1	2	George_1.edf	RIGHT	RECORDING_SESSION	52900.00	.	625	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	.	.	0	0	0	0	0	.	.	.	3	.	ball_left_AOI_AL	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	230	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	395	RECTANGLE	[5, 1, 2, 0, 5, 2, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 0]	true	1213688	2	IP_full_trial_no_fix_trigger	true	1191685	Fixations	18782.00	40	5	Trial: 2	1187230	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_1	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_side	02-1	30.3	1	2	1	inanimate_ball_left	test_inanimate_ball_left_100.mp4
George_1	2	George_1.edf	RIGHT	RECORDING_SESSION	52900.00	.	625	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	.	.	0	0	0	0	0	.	.	.	4	.	elephant_right_AOI_AL	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	780	0	0	.	.	.	.	.	.	.	.	.	.	1010	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	395	RECTANGLE	[5, 1, 2, 0, 5, 2, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 0]	true	1213688	2	IP_full_trial_no_fix_trigger	true	1191685	Fixations	18782.00	40	5	Trial: 2	1187230	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_1	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_side	02-1	30.3	1	2	1	inanimate_ball_left	test_inanimate_ball_left_100.mp4
George_1	2	George_1.edf	RIGHT	RECORDING_SESSION	81183.57	5720.18	520	6830	0.3636	true	21998	247	1	.	.	1	4455	0	465.40	323.90	1	247	4701	0.0250	1	35.40	.	4455	.	.	.	.	.	0.2750	11	1	0	3	6	0	.	.	802	0	321	4331	0	.	.	.	5	32	human_ball_left	201	8	23433	248.00	402.60	250	23633	0.0500	2	128.60	200.50	23369	0.34	9.06	23432	35	23418	430	0	0	6215.00	4900.00	.	0	0	1	7	1	7	15637	580	8	745	2	11206	472.60	340.10	745	11950	0.0250	1	104.35	64.10	11206	6830	0	.	0	1567	3	12925	327.80	497.00	1567	14491	0.0250	1	87.18	-490.50	12925	220	RECTANGLE	[5, 1, 2, 0, 5, 2, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 0]	true	1213688	2	IP_full_trial_no_fix_trigger	true	1191685	Fixations	18782.00	40	5	Trial: 2	1187230	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_1	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_side	02-1	30.3	1	2	1	inanimate_ball_left	test_inanimate_ball_left_100.mp4
George_2	1	George_2.edf	RIGHT	RECORDING_SESSION	52900.00	5167.50	625	2754	0.0720	false	.	1364	9	5	[5, 4]	5	7285	2	59.30	571.40	0	1364	8648	0.0270	1	62.30	-746.60	7285	17.26	-160.35	7284	8	7126	0.0541	2	0	0	0	.	.	.	.	0	0	0	.	.	.	.	.	2	.	elephant_left_AOI	1390	2	27332	101.00	552.50	1390	28721	0.0270	1	104.00	-506.10	27332	15.57	-125.73	27331	26	26971	-3	0	0	5333.00	5002.00	.	1	1	0	0	0	0	1364	227	2	1390	2	27332	101.00	552.50	1390	28721	0.0270	1	104.00	-506.10	27332	1364	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	395	RECTANGLE	[0, 4, 0, 5, 2, 0, 4, 0, 2, 0]	true	1440825	2	IP_full_trial_no_fix_trigger	true	1399802	Fixations	38276.00	37	3	Trial: 1	1399687	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_2	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	02-2	30.3	2	2	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
George_2	1	George_2.edf	RIGHT	RECORDING_SESSION	52900.00	5200.00	625	6495	0.1697	false	.	167	3	.	.	2	2571	0	867.80	566.50	1	2738	5359	0.0811	3	73.80	180.90	2571	9.66	-43.53	2570	2	2518	0.1081	4	0	2	0	.	.	.	.	0	2571	0	.	.	.	.	.	4	.	ball_right_AOI	3757	2	19201	929.90	538.80	3757	22957	0.0270	1	135.90	115.40	19201	11.19	-52.32	19200	21	19135	794	0	0	5635.00	4566.00	.	0	0	0	0	0	0	2738	1024	2	308	1	2768	857.10	553.40	3757	22957	0.0270	1	135.90	115.40	19201	2738	0	37	.	2263	1	3097	855.90	536.50	.	.	.	.	.	.	.	395	RECTANGLE	[0, 4, 0, 5, 2, 0, 4, 0, 2, 0]	true	1440825	2	IP_full_trial_no_fix_trigger	true	1399802	Fixations	38276.00	37	3	Trial: 1	1399687	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_2	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	02-2	30.3	2	2	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
George_2	1	George_2.edf	RIGHT	RECORDING_SESSION	78003.84	5781.00	520	1587	0.0415	true	10998	37	7	.	[4]	4	5531	1	757.10	425.60	1	1587	7125	0.0541	2	183.50	-335.50	5531	0.83	123.47	5530	6	5498	0.0541	2	1	0	1	.	.	.	.	1364	0	1550	.	.	.	.	.	5	35	fam_dyn_inanimate_ball_right	1550	1	5576	743.60	380.00	1587	7125	0.0541	2	183.50	-335.50	5531	0.35	111.09	5575	7	5568	441	1	0	6027.00	5535.00	.	0	0	1	1	1	1	8098	589	1	1550	1	5576	743.60	380.00	.	.	.	.	.	.	.	1587	0	.	0	.	.	.	.	.	.	.	.	.	.	.	.	219	RECTANGLE	[0, 4, 0, 5, 2, 0, 4, 0, 2, 0]	true	1440825	2	IP_full_trial_no_fix_trigger	true	1399802	Fixations	38276.00	37	3	Trial: 1	1399687	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_2	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	02-2	30.3	2	2	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
George_2	2	George_2.edf	RIGHT	RECORDING_SESSION	67600.00	.	672	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	.	.	0	0	0	0	0	.	.	.	1	.	ball_left_AOI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	2	0	0	.	.	.	.	.	.	.	.	.	.	262	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	412	RECTANGLE	[0, 2, 0, 2, 0, 2]	true	1488220	2	IP_full_trial_no_fix_trigger	true	1466220	Fixations	20211.00	17	5	Trial: 2	1441677	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 489)	.	0	George_2	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	02-2	30.3	2	2	2	inanimate_elephant_right	test_inanimate_elephant_right_100.mp4
George_2	2	George_2.edf	RIGHT	RECORDING_SESSION	67600.00	5470.45	672	15820	0.7827	false	.	1034	3	.	.	2	25582	0	978.80	513.30	1	2480	28433	0.2353	4	223.80	-46.50	25582	8.09	51.36	25581	2	25508	0.6471	11	8	0	0	0	0	.	.	7118	0	0	0	0	.	.	.	2	.	elephant_right_AOI	5743	3	40800	950.70	635.60	5743	46543	0.0588	1	195.70	64.10	40800	10.14	13.45	40799	16	40701	755	0	0	5955.00	5072.00	.	0	0	0	0	0	0	15820	1015	3	33	1	26760	985.40	523.10	7597	39819	0.3529	6	69.10	24.10	31795	15820	0	.	.	196	1	26869	985.50	517.20	5743	46543	0.0588	1	195.70	64.10	40800	412	RECTANGLE	[0, 2, 0, 2, 0, 2]	true	1488220	2	IP_full_trial_no_fix_trigger	true	1466220	Fixations	20211.00	17	5	Trial: 2	1441677	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 489)	.	0	George_2	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	02-2	30.3	2	2	2	inanimate_elephant_right	test_inanimate_elephant_right_100.mp4
George_2	2	George_2.edf	RIGHT	RECORDING_SESSION	52900.00	.	632	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	.	.	0	0	0	0	0	.	.	.	3	.	ball_left_AOI_AL	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	25	0	0	.	.	.	.	.	.	.	.	.	.	255	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	402	RECTANGLE	[0, 2, 0, 2, 0, 2]	true	1488220	2	IP_full_trial_no_fix_trigger	true	1466220	Fixations	20211.00	17	5	Trial: 2	1441677	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 489)	.	0	George_2	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	02-2	30.3	2	2	2	inanimate_elephant_right	test_inanimate_elephant_right_100.mp4
George_2	2	George_2.edf	RIGHT	RECORDING_SESSION	52900.00	.	632	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	.	.	0	0	0	0	0	.	.	.	4	.	elephant_right_AOI_AL	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	755	0	0	.	.	.	.	.	.	.	.	.	.	985	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	402	RECTANGLE	[0, 2, 0, 2, 0, 2]	true	1488220	2	IP_full_trial_no_fix_trigger	true	1466220	Fixations	20211.00	17	5	Trial: 2	1441677	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 489)	.	0	George_2	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	02-2	30.3	2	2	2	inanimate_elephant_right	test_inanimate_elephant_right_100.mp4
George_2	2	George_2.edf	RIGHT	RECORDING_SESSION	85346.72	.	520	0	0.0000	true	21999	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	.	.	0	0	0	0	0	.	.	.	5	35	inanimate_elephant_right	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	414	0	0	.	.	.	.	.	.	.	.	.	.	565	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	0	.	.	.	.	.	.	.	.	.	.	.	.	220	RECTANGLE	[0, 2, 0, 2, 0, 2]	true	1488220	2	IP_full_trial_no_fix_trigger	true	1466220	Fixations	20211.00	17	5	Trial: 2	1441677	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 489)	.	0	George_2	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	02-2	30.3	2	2	2	inanimate_elephant_right	test_inanimate_elephant_right_100.mp4
George_3	1	George_3.edf	RIGHT	RECORDING_SESSION	52900.00	5503.00	655	3451	0.0887	false	.	102	10	5	[5]	2	9886	1	219.50	597.30	0	398	10305	0.0513	2	191.50	-271.30	9886	5.68	-113.02	9885	9	9834	0.1026	4	1	0	1	.	.	.	.	296	0	1618	.	.	.	.	.	2	.	elephant_left_AOI	1704	3	41615	181.40	449.80	1704	43318	0.0256	1	153.40	-428.20	41615	9.25	-158.24	41614	37	41522	28	0	0	5848.00	5286.00	.	1	1	0	0	0	0	398	258	3	296	1	10010	209.90	523.60	1349	35267	0.0256	1	229.90	-341.30	33919	398	1	.	.	1349	2	33919	257.90	427.50	1704	43318	0.0256	1	153.40	-428.20	41615	425	RECTANGLE	[5, 2, 5, 0, 2, 0, 2, 0]	true	1372163	2	IP_full_trial_no_fix_trigger	true	1331138	Fixations	38920.00	39	3	Trial: 1	1328156	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	02-3	30.3	3	2	1-4	human_elephant_left	fam_human_elephant_left_100.mp4
George_3	1	George_3.edf	RIGHT	RECORDING_SESSION	52900.00	.	655	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	.	.	.	.	0	0	0	.	.	.	.	.	4	.	ball_right_AOI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	802	0	0	.	.	.	.	.	.	.	.	.	.	1032	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	425	RECTANGLE	[5, 2, 5, 0, 2, 0, 2, 0]	true	1372163	2	IP_full_trial_no_fix_trigger	true	1331138	Fixations	38920.00	39	3	Trial: 1	1328156	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	02-3	30.3	3	2	1-4	human_elephant_left	fam_human_elephant_left_100.mp4
George_3	1	George_3.edf	RIGHT	RECORDING_SESSION	83671.18	5011.45	500	10503	0.2699	true	10994	264	1	.	.	1	2982	0	502.60	390.10	1	6680	9833	0.2308	9	46.60	.	2982	.	.	.	.	.	0.2821	11	1	0	9	.	.	.	.	102	0	8621	.	.	.	.	.	5	35	fam_dyn_human_ball_left	2205	2	12041	288.50	311.50	3823	14245	0.0513	2	121.20	246.10	10377	3.75	-112.90	12040	12	11995	456	0	0	6133.00	4458.00	.	0	0	1	1	1	1	13954	604	2	225	1	3275	584.00	323.00	3823	14245	0.0513	2	121.20	246.10	10377	10503	0	.	0	231	1	3514	580.00	265.40	.	.	.	.	.	.	.	199	RECTANGLE	[5, 2, 5, 0, 2, 0, 2, 0]	true	1372163	2	IP_full_trial_no_fix_trigger	true	1331138	Fixations	38920.00	39	3	Trial: 1	1328156	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	02-3	30.3	3	2	1-4	human_elephant_left	fam_human_elephant_left_100.mp4
George_3	2	George_3.edf	RIGHT	RECORDING_SESSION	67600.00	5657.00	652	422	0.0206	false	.	422	12	5	[5]	8	17559	1	826.20	560.40	0	422	17980	0.0625	1	77.20	459.30	17559	16.53	-12.46	17558	11	17440	0.0625	1	0	0	0	0	0	.	.	0	0	0	0	0	.	.	.	1	.	elephant_right_AOI	422	1	17559	826.20	560.40	422	17980	0.0625	1	77.20	459.30	17559	16.53	-12.46	17558	11	17440	749	0	0	5657.00	5657.00	.	1	1	0	0	0	0	422	1009	1	.	.	.	.	.	.	.	.	.	.	.	.	422	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	392	RECTANGLE	[5, 0, 5, 0, 5, 0, 5, 1, 0]	true	1395413	2	IP_full_trial_no_fix_trigger	true	1373389	Fixations	20528.00	16	5	Trial: 2	1373275	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_goal	02-3	30.3	3	2	3	human_ball_left	test_human_ball_left_100.mp4
George_3	2	George_3.edf	RIGHT	RECORDING_SESSION	67600.00	.	652	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	.	.	0	0	0	0	0	.	.	.	2	.	ball_left_AOI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	260	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	392	RECTANGLE	[5, 0, 5, 0, 5, 0, 5, 1, 0]	true	1395413	2	IP_full_trial_no_fix_trigger	true	1373389	Fixations	20528.00	16	5	Trial: 2	1373275	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_goal	02-3	30.3	3	2	3	human_ball_left	test_human_ball_left_100.mp4
George_3	2	George_3.edf	RIGHT	RECORDING_SESSION	52900.00	.	625	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	.	.	0	0	0	0	0	.	.	.	3	.	ball_left_AOI_AL	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	230	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	395	RECTANGLE	[5, 0, 5, 0, 5, 0, 5, 1, 0]	true	1395413	2	IP_full_trial_no_fix_trigger	true	1373389	Fixations	20528.00	16	5	Trial: 2	1373275	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_goal	02-3	30.3	3	2	3	human_ball_left	test_human_ball_left_100.mp4
