RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_6	IA_FSA_DURATION_6	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	__duration__1	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session_number	sub_id	trial_number	trial_type	video_file
Amy_2	1	Amy_2.edf	RIGHT	bg_code	651264.00	3770.51	702	34209	1.0000	false	.	1364	1	.	.	1	5313	0	374.80	296.70	1	34209	41400	1.0000	41	374.80	.	5313	.	.	.	.	.	1.0000	41	40	32845	.	6	.	video_area	415	1	40985	442.60	371.20	34209	41400	1.0000	41	374.80	.	5313	11.33	156.34	40984	40	40927	0	1	1	4601.00	3353.00	.	0	0	0	0	0	0	34209	1024	1	982	1	6721	300.90	336.20	.	.	.	.	.	.	.	34209	0	.	.	522	1	7739	232.40	439.00	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	2623381	4	IP_after_agent_directional_cue	true	2587294	Fixations	34209.00	41	1	Trial: 1	2581981	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Amy_2	1	False	41000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	fam	19-2	12	2	19	1-4	inanimate_ball_left	fam_inanimate_ball_left_100.mp4
Amy_2	2	Amy_2.edf	RIGHT	bg_code	651264.00	3630.46	702	10347	0.9615	false	.	552	1	.	.	1	9556	0	489.00	312.90	1	3489	13177	0.3333	5	489.00	.	9556	.	.	.	.	.	0.8667	13	11	9512	.	6	.	video_area	30	2	20866	200.00	474.70	6858	20895	0.5333	8	445.70	236.70	13745	0.33	69.94	20865	13	20860	0	1	1	4208.00	3055.00	.	0	0	0	0	0	0	10347	1024	2	612	1	10149	351.10	319.00	6858	20895	0.5333	8	445.70	236.70	13745	10347	0	.	.	1461	1	10792	443.20	291.90	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6, 0]	true	2651551	4	IP_after_agent_directional_cue	true	2634482	Fixations	10761.00	15	1	Trial: 2	2624926	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Amy_2	2	False	22000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	new_goal	19-2	12	2	19	2	inanimate_elephant_left	test_inanimate_elephant_left_100.mp4
Asta_1	1	Asta_1.edf	RIGHT	bg_code	651264.00	2111.73	702	29115	0.9137	false	.	200	1	.	.	1	8815	0	422.30	310.90	1	9082	19026	0.3333	15	422.30	.	8815	.	.	.	.	.	0.9111	41	36	23424	.	6	.	video_area	530	5	44375	1021.70	477.10	3103	44905	0.1556	7	373.00	-1234.80	41542	7.63	-68.97	44374	44	44308	0	1	1	2809.00	1566.00	.	0	0	0	0	0	0	29115	1024	5	486	1	9146	936.40	324.40	3757	23997	0.1333	6	561.40	-1303.80	19918	29115	0	.	.	147	1	9717	328.40	297.00	1860	26100	0.0222	1	620.20	-626.20	24241	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6, 0, 6]	true	501206	4	IP_after_agent_directional_cue	true	465116	Fixations	31866.00	45	1	Trial: 1	456301	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	09-1	30.3	1	9	1-4	human_ball_left	fam_human_ball_left_100.mp4
Asta_1	2	Asta_1.edf	RIGHT	bg_code	651264.00	1925.22	702	15177	0.9514	false	.	1735	1	.	.	1	6763	0	582.80	332.20	1	15177	22918	0.8571	18	582.80	.	6763	.	.	.	.	.	0.8571	18	17	13442	.	6	.	video_area	420	1	22499	951.70	275.00	15177	22918	0.8571	18	582.80	.	6763	5.98	107.56	22498	17	22450	0	1	1	2205.00	1432.00	.	0	0	0	0	0	0	15177	1024	1	350	1	8723	227.90	313.30	.	.	.	.	.	.	.	15177	0	.	.	1303	1	9112	444.30	301.80	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0]	true	526049	4	IP_after_agent_directional_cue	true	508976	Fixations	15953.00	21	1	Trial: 2	502213	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_side	09-1	30.3	1	9	1	human_ball_right	test_human_ball_right_100.mp4
Asta_2	1	Asta_2.edf	RIGHT	bg_code	651264.00	2006.97	702	31874	0.9372	false	.	305	1	.	.	1	5450	0	264.70	384.70	1	19879	26216	0.4848	16	264.70	.	5450	.	.	.	.	.	0.9091	30	27	29461	.	6	.	video_area	1398	3	40137	810.10	412.00	1576	41535	0.0606	2	699.30	223.50	39901	5.23	-51.17	40136	32	40079	0	1	1	2694.00	1612.00	.	0	0	0	0	0	0	31874	1024	3	1232	1	5767	272.10	452.90	10419	38192	0.3636	12	404.00	264.80	27436	31874	0	.	.	150	1	7037	198.00	605.60	1576	41535	0.0606	2	699.30	223.50	39901	66	RECTANGLE	[6, 0, 6, 0, 6]	true	1239893	4	IP_after_agent_directional_cue	true	1203808	Fixations	34010.00	33	1	Trial: 1	1198358	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_2	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	09-2	30.3	2	9	1-4	human_ball_left	fam_human_ball_left_100.mp4
Asta_2	2	Asta_2.edf	RIGHT	bg_code	651264.00	2063.47	702	15280	0.9514	false	.	1795	2	.	.	2	6364	0	672.60	278.20	1	15280	22524	0.9375	15	672.60	177.60	6364	25.70	13.67	6363	1	6217	0.9375	15	14	13485	.	6	.	video_area	978	1	21546	268.30	254.00	15280	22524	0.9375	15	672.60	177.60	6364	8.50	160.13	21545	15	21477	0	1	1	2308.00	1731.00	.	0	0	0	0	0	0	15280	1024	1	219	1	8354	193.10	467.50	.	.	.	.	.	.	.	15280	0	.	.	432	1	8602	257.30	521.70	.	.	.	.	.	.	.	66	RECTANGLE	[0, 6]	true	1263266	4	IP_after_agent_directional_cue	true	1246178	Fixations	16061.00	16	1	Trial: 2	1240742	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_2	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	09-2	30.3	2	9	2	human_elephant_left	test_human_elephant_left_100.mp4
Asta_3	1	Asta_3.edf	RIGHT	bg_code	651264.00	2322.52	702	31339	0.9609	false	.	936	1	.	.	1	5254	0	620.50	371.80	1	8892	14815	0.1842	7	620.50	.	5254	.	.	.	.	.	0.8684	33	27	23724	.	6	.	video_area	2756	6	38537	930.20	520.90	3151	41292	0.0526	2	673.30	-706.10	38088	6.89	-18.94	38536	37	38483	0	1	1	2898.00	1992.00	.	0	0	0	0	0	0	31339	1024	6	1756	1	6211	716.60	427.60	5268	21855	0.1053	4	644.60	-1067.90	16232	31339	0	.	.	151	1	8262	243.60	463.60	4685	27092	0.1579	6	547.40	-1098.90	22073	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6, 0, 6, 0, 6]	true	9116231	4	IP_after_agent_directional_cue	true	9080144	Fixations	32614.00	38	1	Trial: 1	9074890	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_3	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	09-3	30.3	3	9	1-4	inanimate_elephant_right	fam_inanimate_elephant_right_100.mp4
Asta_3	2	Asta_3.edf	RIGHT	bg_code	651264.00	2309.28	702	14626	0.9936	false	.	21	1	.	.	1	7380	0	33.90	452.10	1	21	7400	0.0500	1	33.90	.	7380	.	.	.	.	.	0.9000	18	15	13907	.	6	.	video_area	1613	3	22855	294.10	388.40	4684	24468	0.2000	4	607.80	-575.50	19575	7.38	128.29	22854	19	22798	0	1	1	2603.00	2081.00	.	0	0	0	0	0	0	14626	1024	3	165	2	7704	540.70	427.60	9921	19379	0.6500	13	540.70	-539.10	7704	14626	0	.	.	505	2	7947	861.00	549.30	4684	24468	0.2000	4	607.80	-575.50	19575	66	RECTANGLE	[6, 0, 6, 0, 6]	true	9141490	4	IP_after_agent_directional_cue	true	9124402	Fixations	14720.00	20	1	Trial: 2	9117022	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_3	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	09-3	30.3	3	9	3	inanimate_ball_right	test_inanimate_ball_right_100.mp4
Asta_4	1	Asta_4.edf	RIGHT	bg_code	651264.00	1760.62	702	32984	0.9795	false	.	754	1	.	.	1	5402	0	666.20	364.70	1	1322	6838	0.1143	4	666.20	.	5402	.	.	.	.	.	0.9714	34	32	31587	.	6	.	video_area	1294	2	40197	247.50	377.00	31662	41491	0.8571	30	442.80	-1030.20	7724	14.15	-170.27	40196	34	40040	0	1	1	2273.00	1248.00	.	0	0	0	0	0	0	32984	1024	2	47	1	6227	827.10	467.40	31662	41491	0.8571	30	442.80	-1030.20	7724	32984	0	.	.	284	1	6294	862.80	356.40	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	5826379	4	IP_after_agent_directional_cue	true	5790290	Fixations	33674.00	35	1	Trial: 1	5784888	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_4	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	09-4	30.3	4	9	1-4	inanimate_elephant_right	fam_inanimate_elephant_right_100.mp4
Asta_4	2	Asta_4.edf	RIGHT	bg_code	651264.00	1935.87	702	16281	1.0000	false	.	2353	1	.	.	1	5336	0	472.60	290.20	1	16281	22401	1.0000	15	472.60	.	5336	.	.	.	.	.	1.0000	15	14	13928	.	6	.	video_area	3234	1	19167	192.30	283.10	16281	22401	1.0000	15	472.60	.	5336	0.99	173.34	19166	14	19147	0	1	1	2604.00	1488.00	.	0	0	0	0	0	0	16281	1024	1	1119	1	7721	441.00	442.90	.	.	.	.	.	.	.	16281	0	.	.	40	1	8863	367.10	423.10	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	5849755	4	IP_after_agent_directional_cue	true	5832690	Fixations	16281.00	15	1	Trial: 2	5827354	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_4	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_side	09-4	30.3	4	9	4	inanimate_elephant_left	test_inanimate_elephant_left_100.mp4
Edgar_1	1	Edgar_1.edf	RIGHT	bg_code	651264.00	4848.12	702	31535	0.9087	false	.	121	1	.	.	1	5273	0	375.70	252.00	1	1054	6345	0.0714	2	375.70	.	5273	.	.	.	.	.	0.8571	24	20	29941	.	6	.	video_area	1265	4	38907	847.90	157.00	24677	40171	0.4643	13	410.60	-1155.60	15051	15.46	7.65	38906	26	38821	0	1	1	5505.00	4020.00	.	0	0	0	0	0	0	31535	1024	4	933	1	5413	294.30	269.50	4960	11959	0.2857	8	256.10	-485.70	6800	31535	0	.	.	155	2	6800	256.10	315.70	844	13543	0.0357	1	266.40	-1017.40	12700	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6, 0]	true	2601709	4	IP_after_agent_directional_cue	true	2565620	Fixations	34704.00	28	1	Trial: 1	2560347	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_1	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	25-1	30.3	1	25	1-4	human_ball_left	fam_human_ball_left_100.mp4
Edgar_1	2	Edgar_1.edf	RIGHT	bg_code	651264.00	4871.75	702	13005	0.8488	false	.	358	4	.	.	2	7831	0	515.90	109.30	1	13005	22315	0.8000	12	515.90	-1175.20	7831	19.23	-171.73	7830	3	7750	0.8000	12	11	12647	.	6	.	video_area	1015	1	21300	50.60	135.20	13005	22315	0.8000	12	515.90	-1175.20	7831	18.64	-178.56	21299	14	21143	0	1	1	5584.00	4513.00	.	0	0	0	0	0	0	13005	1024	1	1798	1	8232	717.70	241.80	.	.	.	.	.	.	.	13005	0	.	.	414	1	10073	853.00	416.50	.	.	.	.	.	.	.	66	RECTANGLE	[0, 6]	true	2624899	4	IP_after_agent_directional_cue	true	2607823	Fixations	15322.00	15	1	Trial: 2	2602584	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_1	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_side	25-1	30.3	1	25	1	human_ball_right	test_human_ball_right_100.mp4
Edgar_2	1	Edgar_2.edf	RIGHT	bg_code	651264.00	4337.50	702	26301	0.8060	false	.	4100	1	.	.	1	6256	0	287.10	198.70	1	4483	10783	0.0741	2	287.10	.	6256	.	.	.	.	.	0.7407	20	17	19313	.	6	.	video_area	3546	3	33693	458.40	148.60	9979	37238	0.1852	5	682.90	44.00	27007	10.83	-4.03	33692	21	33630	0	1	1	5300.00	3767.00	.	0	0	0	0	0	0	26301	1024	3	383	1	10401	115.50	207.80	11839	25225	0.4815	13	212.00	64.20	11101	26301	0	.	.	612	2	11101	212.00	174.60	9979	37238	0.1852	5	682.90	44.00	27007	66	RECTANGLE	[6, 0, 6, 0, 6, 0]	true	1944020	4	IP_after_agent_directional_cue	true	1907926	Fixations	32631.00	27	1	Trial: 1	1901670	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_2	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	25-2	30.3	2	25	1-4	human_ball_left	fam_human_ball_left_100.mp4
Edgar_2	2	Edgar_2.edf	RIGHT	bg_code	651264.00	4840.08	702	11111	0.7262	false	.	232	4	.	.	2	7528	0	484.90	111.30	1	8099	16006	0.5556	10	484.90	-741.10	7528	2.25	177.75	7527	3	7313	0.7222	13	10	9232	.	6	.	video_area	1365	3	21672	797.40	76.10	2614	23037	0.1111	2	83.80	-469.70	20297	20.96	3.72	21671	17	21546	0	1	1	6189.00	4317.00	.	0	0	0	0	0	0	11111	1024	3	1461	1	7806	502.10	225.90	398	18317	0.0556	1	964.20	-591.90	17920	11111	0	.	.	1488	1	9273	507.00	215.60	2614	23037	0.1111	2	83.80	-469.70	20297	66	RECTANGLE	[0, 6, 0, 6, 0, 6]	true	1968688	4	IP_after_agent_directional_cue	true	1951601	Fixations	15301.00	18	1	Trial: 2	1945651	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_2	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_goal	25-2	30.3	2	25	2	human_elephant_left	test_human_elephant_left_100.mp4
Edgar_3	1	Edgar_3.edf	RIGHT	bg_code	651264.00	6693.73	702	30005	0.9729	false	.	899	1	.	.	1	5045	0	687.80	292.60	1	29404	39466	0.9231	36	687.80	.	5045	0.49	-57.74	5044	.	5033	0.9487	37	35	28505	.	6	.	video_area	601	2	40498	755.00	203.00	601	41099	0.0256	1	755.00	-529.40	40498	10.27	-50.66	40497	39	40400	0	1	1	8546.00	4614.00	.	0	0	0	0	0	0	30005	1024	2	1056	1	5964	761.90	278.30	601	41099	0.0256	1	755.00	-529.40	40498	30005	0	.	.	310	1	7074	846.40	476.70	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	3115534	4	IP_after_agent_directional_cue	true	3079473	Fixations	30840.00	39	1	Trial: 1	3074435	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_3	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	25-3	30.3	3	25	1-4	inanimate_elephant_right	fam_inanimate_elephant_right_100.mp4
Edgar_3	2	Edgar_3.edf	RIGHT	bg_code	651264.00	6128.38	702	14154	1.0000	false	.	706	1	.	.	1	5417	0	630.90	314.10	1	14154	22480	1.0000	13	630.90	.	5417	.	.	.	.	.	1.0000	13	12	13448	.	6	.	video_area	207	1	22273	821.00	101.80	14154	22480	1.0000	13	630.90	.	5417	16.25	17.56	22272	12	22192	0	1	1	6852.00	5171.00	.	0	0	0	0	0	0	14154	1024	1	435	1	6845	646.20	336.50	.	.	.	.	.	.	.	14154	0	.	.	1469	1	7315	506.60	321.00	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	3138917	4	IP_after_agent_directional_cue	true	3121854	Fixations	14154.00	13	1	Trial: 2	3116437	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_3	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_goal	25-3	30.3	3	25	3	inanimate_ball_right	test_inanimate_ball_right_100.mp4
Edgar_4	1	Edgar_4.edf	RIGHT	bg_code	651264.00	5766.44	702	27975	0.8396	false	.	364	1	.	.	1	5448	0	596.60	317.70	1	4936	10631	0.1562	5	596.60	.	5448	.	.	.	.	.	0.8438	27	21	22997	.	6	.	video_area	390	6	41142	85.10	226.50	512	41532	0.0625	2	572.30	-604.20	40936	14.86	-169.61	41141	31	41058	0	1	1	8362.00	4764.00	.	0	0	0	0	0	0	27975	1024	6	344	1	5900	234.70	202.30	5079	17084	0.1250	4	554.50	-259.30	11760	27975	0	.	.	1809	1	6304	714.90	282.50	6858	24943	0.1562	5	637.80	27.30	17595	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6, 0, 6, 0, 6]	true	1213516	4	IP_after_agent_directional_cue	true	1177432	Fixations	33319.00	32	1	Trial: 1	1171984	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_4	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	25-4	30.3	4	25	1-4	inanimate_elephant_right	fam_inanimate_elephant_right_100.mp4
Edgar_4	2	Edgar_4.edf	RIGHT	bg_code	651264.00	6703.53	702	13109	0.8509	false	.	930	1	.	.	1	5096	0	179.30	145.10	1	3043	8220	0.1765	3	179.30	.	5096	19.16	-167.24	5095	.	4991	0.8824	15	12	10575	.	6	.	video_area	2188	3	19976	315.40	224.00	4268	22164	0.1765	3	940.20	-1185.90	16970	16.77	160.46	19975	17	19104	0	1	1	8442.00	5565.00	.	0	0	0	0	0	0	13109	1024	3	1818	1	6083	491.00	345.80	5798	16595	0.5294	9	181.00	-1247.90	10505	13109	0	.	.	295	1	7926	433.90	264.90	4268	22164	0.1765	3	940.20	-1185.90	16970	66	RECTANGLE	[6, 0, 6, 0, 6]	true	1236609	4	IP_after_agent_directional_cue	true	1219517	Fixations	15406.00	17	1	Trial: 2	1214445	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_4	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_side	25-4	30.3	4	25	4	inanimate_elephant_left	test_inanimate_elephant_left_100.mp4
George_1	1	George_1.edf	RIGHT	bg_code	651264.00	5738.43	702	29796	0.8729	false	.	302	1	.	.	1	8167	0	941.70	415.70	1	23921	33034	0.6471	22	941.70	.	8167	.	.	.	.	.	0.8824	30	28	29366	.	6	.	video_area	48	2	43998	678.90	517.60	5875	44045	0.2353	8	673.70	673.10	37816	0.03	-10.43	43997	33	43977	0	1	1	7820.00	4488.00	.	0	0	0	0	0	0	29796	1024	2	392	1	8503	791.90	394.10	5875	44045	0.2353	8	673.70	673.10	37816	29796	0	.	.	1504	1	8920	805.50	265.30	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	1186232	4	IP_after_agent_directional_cue	true	1150139	Fixations	34135.00	34	1	Trial: 1	1141972	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_1	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	02-1	30.3	1	2	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
George_1	2	George_1.edf	RIGHT	bg_code	651264.00	5810.31	702	14386	1.0000	false	.	21	1	.	.	1	9393	0	790.90	477.00	1	14386	26458	1.0000	29	790.90	.	9393	.	.	.	.	.	1.0000	29	28	14365	.	6	.	video_area	1521	1	24937	711.10	581.70	14386	26458	1.0000	29	790.90	.	9393	0.20	76.50	24936	28	24711	0	1	1	6317.00	4410.00	.	0	0	0	0	0	0	14386	1024	1	441	1	9451	785.50	476.30	.	.	.	.	.	.	.	14386	0	.	.	956	1	10171	365.90	532.00	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	1213688	4	IP_after_agent_directional_cue	true	1196623	Fixations	14386.00	29	1	Trial: 2	1187230	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_1	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_side	02-1	30.3	1	2	1	inanimate_ball_left	test_inanimate_ball_left_100.mp4
George_2	1	George_2.edf	RIGHT	bg_code	651264.00	5778.71	702	21773	0.6501	false	.	308	1	.	.	1	5052	0	855.90	536.50	1	3373	8648	0.1515	5	855.90	.	5052	.	.	.	.	.	0.7273	24	21	21173	.	6	.	video_area	918	3	34294	716.20	493.00	1168	35211	0.0606	2	748.40	500.40	34028	0.71	123.35	34293	25	34278	0	1	1	7278.00	4636.00	.	0	0	0	0	0	0	21773	1024	3	114	1	5384	776.50	456.40	17232	28721	0.5152	17	542.30	175.10	10280	21773	0	.	.	37	1	5531	757.10	425.60	1168	35211	0.0606	2	748.40	500.40	34028	66	RECTANGLE	[6, 0, 6, 0, 6, 0]	true	1440825	4	IP_after_agent_directional_cue	true	1404739	Fixations	33490.00	33	1	Trial: 1	1399687	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_2	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	02-2	30.3	2	2	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
