RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_6	IA_FSA_DURATION_6	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	__duration__1	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session_number	sub_id	trial_number	trial_type	video_file
Amy_2	1	Amy_2.edf	RIGHT	bg_code	651264.00	3701.45	702	38907	1.0000	false	.	325	1	.	.	1	375	0	481.40	294.90	1	38907	41400	1.0000	49	481.40	.	375	.	.	.	.	.	1.0000	49	48	38582	.	6	.	video_area	415	1	40985	442.60	371.20	38907	41400	1.0000	49	481.40	.	375	11.33	156.34	40984	48	40927	0	1	1	4601.00	3076.00	.	0	0	0	0	0	0	38907	1024	1	210	1	720	523.20	298.50	.	.	.	.	.	.	.	38907	0	.	.	440	1	975	397.90	401.40	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	2623381	2	IP_full_trial_no_fix_trigger	true	2582356	Fixations	38907.00	49	1	Trial: 1	2581981	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Amy_2	1	False	41000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	fam	19-2	12	2	19	1-4	inanimate_ball_left	fam_inanimate_ball_left_100.mp4
Amy_2	2	Amy_2.edf	RIGHT	bg_code	651264.00	3632.94	702	15104	0.9733	false	.	455	1	.	.	1	4622	0	536.00	279.60	1	8246	13177	0.4444	8	536.00	.	4622	.	.	.	.	.	0.8889	16	14	14366	.	6	.	video_area	30	2	20866	200.00	474.70	6858	20895	0.4444	8	445.70	236.70	13745	0.33	69.94	20865	16	20860	0	1	1	4208.00	3055.00	.	0	0	0	0	0	0	15104	1024	2	824	1	5131	736.60	562.50	6858	20895	0.4444	8	445.70	236.70	13745	15104	0	.	.	2978	1	6027	283.40	224.90	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6, 0]	true	2651551	2	IP_full_trial_no_fix_trigger	true	2629548	Fixations	15518.00	18	1	Trial: 2	2624926	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Amy_2	2	False	22000	(255, 255, 255, 255)	white	w_cuckoo64.mp4	new_goal	19-2	12	2	19	2	inanimate_elephant_left	test_inanimate_elephant_left_100.mp4
Asta_1	1	Asta_1.edf	RIGHT	bg_code	651264.00	2106.11	702	33849	0.9248	false	.	1641	1	.	.	1	3879	0	486.40	363.30	1	13816	19026	0.4118	21	486.40	.	3879	.	.	.	.	.	0.9216	47	42	26717	.	6	.	video_area	530	5	44375	1021.70	477.10	3103	44905	0.1373	7	373.00	-1234.80	41542	7.63	-68.97	44374	50	44308	0	1	1	2809.00	1566.00	.	0	0	0	0	0	0	33849	1024	5	194	1	5548	354.70	303.90	3757	23997	0.1176	6	561.40	-1303.80	19918	33849	0	.	.	154	1	5764	236.90	342.20	1860	26100	0.0196	1	620.20	-626.20	24241	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6, 0, 6]	true	501206	2	IP_full_trial_no_fix_trigger	true	460180	Fixations	36600.00	51	1	Trial: 1	456301	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	09-1	30.3	1	9	1-4	human_ball_left	fam_human_ball_left_100.mp4
Asta_1	2	Asta_1.edf	RIGHT	bg_code	651264.00	1935.50	702	20036	0.9627	false	.	3137	1	.	.	1	1833	0	543.60	313.10	1	20036	22918	0.8696	20	543.60	.	1833	.	.	.	.	.	0.8696	20	19	16899	.	6	.	video_area	420	1	22499	951.70	275.00	20036	22918	0.8696	20	543.60	.	1833	5.98	107.56	22498	19	22450	0	1	1	2205.00	1432.00	.	0	0	0	0	0	0	20036	1024	1	925	1	4990	415.90	332.20	.	.	.	.	.	.	.	20036	0	.	.	2532	1	5966	582.80	332.20	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0]	true	526049	2	IP_full_trial_no_fix_trigger	true	504046	Fixations	20812.00	23	1	Trial: 2	502213	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_side	09-1	30.3	1	9	1	human_ball_right	test_human_ball_right_100.mp4
Asta_2	1	Asta_2.edf	RIGHT	bg_code	651264.00	1984.36	702	36631	0.9449	false	.	1715	1	.	.	1	514	0	434.50	330.40	1	24636	26216	0.5278	19	434.50	.	514	.	.	.	.	.	0.9167	33	30	32808	.	6	.	video_area	1398	3	40137	810.10	412.00	1576	41535	0.0556	2	699.30	223.50	39901	5.23	-51.17	40136	35	40079	0	1	1	2694.00	1612.00	.	0	0	0	0	0	0	36631	1024	3	1047	1	2320	72.20	419.00	10419	38192	0.3333	12	404.00	264.80	27436	36631	0	.	.	1871	1	3439	417.30	347.90	1576	41535	0.0556	2	699.30	223.50	39901	66	RECTANGLE	[6, 0, 6, 0, 6]	true	1239893	2	IP_full_trial_no_fix_trigger	true	1198872	Fixations	38767.00	36	1	Trial: 1	1198358	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_2	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	09-2	30.3	2	9	1-4	human_ball_left	fam_human_ball_left_100.mp4
Asta_2	2	Asta_2.edf	RIGHT	bg_code	651264.00	2001.68	702	19093	0.9327	false	.	1763	1	.	.	1	500	0	503.00	369.70	1	3813	4702	0.2000	4	503.00	.	500	.	.	.	.	.	0.9500	19	17	15535	.	6	.	video_area	978	2	21546	268.30	254.00	15280	22524	0.7500	15	672.60	177.60	6364	8.50	160.13	21545	19	21477	0	1	1	2308.00	1343.00	.	0	0	0	0	0	0	19093	1024	2	1673	1	2540	364.00	361.10	15280	22524	0.7500	15	672.60	177.60	6364	19093	0	.	.	31	1	4282	474.00	571.10	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	1263266	2	IP_full_trial_no_fix_trigger	true	1241242	Fixations	20471.00	20	1	Trial: 2	1240742	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_2	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	09-2	30.3	2	9	2	human_elephant_left	test_human_elephant_left_100.mp4
Asta_3	1	Asta_3.edf	RIGHT	bg_code	651264.00	2312.49	702	36117	0.9659	false	.	260	1	.	.	1	317	0	531.30	435.70	1	13670	14815	0.2619	11	531.30	.	317	.	.	.	.	.	0.8810	37	31	29178	.	6	.	video_area	2756	6	38537	930.20	520.90	3151	41292	0.0476	2	673.30	-706.10	38088	6.89	-18.94	38536	41	38483	0	1	1	2898.00	1992.00	.	0	0	0	0	0	0	36117	1024	6	3123	1	623	755.10	491.60	5268	21855	0.0952	4	644.60	-1067.90	16232	36117	0	.	.	336	1	3817	461.20	413.40	4685	27092	0.1429	6	547.40	-1098.90	22073	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6, 0, 6, 0, 6]	true	9116231	2	IP_full_trial_no_fix_trigger	true	9075207	Fixations	37392.00	42	1	Trial: 1	9074890	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_3	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	09-3	30.3	3	9	1-4	inanimate_elephant_right	fam_inanimate_elephant_right_100.mp4
Asta_3	2	Asta_3.edf	RIGHT	bg_code	651264.00	2300.58	702	18779	0.9950	false	.	169	1	.	.	1	2445	0	558.20	427.00	1	4174	7400	0.2692	7	558.20	.	2445	.	.	.	.	.	0.9231	24	21	17912	.	6	.	video_area	1613	3	22855	294.10	388.40	4684	24468	0.1538	4	607.80	-575.50	19575	7.38	128.29	22854	25	22798	0	1	1	2603.00	1903.00	.	0	0	0	0	0	0	18779	1024	3	1212	1	2668	881.40	523.50	9921	19379	0.5000	13	540.70	-539.10	7704	18779	0	.	.	1263	1	4046	1012.40	629.10	4684	24468	0.1538	4	607.80	-575.50	19575	66	RECTANGLE	[6, 0, 6, 0, 6]	true	9141490	2	IP_full_trial_no_fix_trigger	true	9119467	Fixations	18873.00	26	1	Trial: 2	9117022	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_3	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_goal	09-3	30.3	3	9	3	inanimate_ball_right	test_inanimate_ball_right_100.mp4
Asta_4	1	Asta_4.edf	RIGHT	bg_code	651264.00	1688.98	702	37376	0.9819	false	.	455	1	.	.	1	468	0	559.20	337.50	1	5714	6838	0.3111	14	559.20	.	468	.	.	.	.	.	0.9778	44	42	36278	.	6	.	video_area	1294	2	40197	247.50	377.00	31662	41491	0.6667	30	442.80	-1030.20	7724	14.15	-170.27	40196	44	40040	0	1	1	2273.00	1248.00	.	0	0	0	0	0	0	37376	1024	2	550	1	937	560.40	327.30	31662	41491	0.6667	30	442.80	-1030.20	7724	37376	0	.	.	42	1	1563	717.90	516.00	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	5826379	2	IP_full_trial_no_fix_trigger	true	5785356	Fixations	38066.00	45	1	Trial: 1	5784888	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_4	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	09-4	30.3	4	9	1-4	inanimate_elephant_right	fam_inanimate_elephant_right_100.mp4
Asta_4	2	Asta_4.edf	RIGHT	bg_code	651264.00	1895.83	702	20991	1.0000	false	.	1682	1	.	.	1	401	0	563.00	374.90	1	20991	22401	1.0000	18	563.00	.	401	.	.	.	.	.	1.0000	18	17	19309	.	6	.	video_area	3234	1	19167	192.30	283.10	20991	22401	1.0000	18	563.00	.	401	0.99	173.34	19166	17	19147	0	1	1	2604.00	1488.00	.	0	0	0	0	0	0	20991	1024	1	493	1	2144	874.00	377.00	.	.	.	.	.	.	.	20991	0	.	.	670	1	2658	1019.10	375.80	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	5849755	2	IP_full_trial_no_fix_trigger	true	5827755	Fixations	20991.00	18	1	Trial: 2	5827354	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_4	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_side	09-4	30.3	4	9	4	inanimate_elephant_left	test_inanimate_elephant_left_100.mp4
Edgar_1	1	Edgar_1.edf	RIGHT	bg_code	651264.00	4922.75	702	36373	0.9199	false	.	182	1	.	.	1	339	0	517.10	399.10	1	5892	6345	0.1875	6	517.10	.	339	.	.	.	.	.	0.8750	28	24	34718	.	6	.	video_area	1265	4	38907	847.90	157.00	24677	40171	0.4062	13	410.60	-1155.60	15051	15.46	7.65	38906	30	38821	0	1	1	5561.00	4020.00	.	0	0	0	0	0	0	36373	1024	4	2091	1	553	528.80	217.60	4960	11959	0.2500	8	256.10	-485.70	6800	36373	0	.	.	619	1	2666	527.20	287.20	844	13543	0.0312	1	266.40	-1017.40	12700	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6, 0]	true	2601709	2	IP_full_trial_no_fix_trigger	true	2560686	Fixations	39542.00	32	1	Trial: 1	2560347	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_1	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	25-1	30.3	1	25	1-4	human_ball_left	fam_human_ball_left_100.mp4
Edgar_1	2	Edgar_1.edf	RIGHT	bg_code	651264.00	4862.44	702	16592	0.8383	false	.	160	1	.	.	1	303	0	533.50	413.50	1	1105	1453	0.1500	3	533.50	.	303	.	.	.	.	.	0.8000	16	13	13592	.	6	.	video_area	1015	3	21300	50.60	135.20	13005	22315	0.6000	12	515.90	-1175.20	7831	18.64	-178.56	21299	19	21143	0	1	1	5584.00	4513.00	.	0	0	0	0	0	0	16592	1024	3	337	1	483	534.90	336.00	2482	4531	0.0500	1	504.30	30.90	2050	16592	0	.	.	608	1	846	495.70	221.80	13005	22315	0.6000	12	515.90	-1175.20	7831	66	RECTANGLE	[6, 0, 6, 0, 6]	true	2624899	2	IP_full_trial_no_fix_trigger	true	2602887	Fixations	19793.00	20	1	Trial: 2	2602584	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_1	2	False	22000	(255, 255, 255, 255)	white	w_minion64.mp4	new_side	25-1	30.3	1	25	1	human_ball_right	test_human_ball_right_100.mp4
Edgar_2	1	Edgar_2.edf	RIGHT	bg_code	651264.00	4220.00	702	30319	0.8145	false	.	218	1	.	.	1	1325	0	466.40	371.00	1	1851	3281	0.0909	3	466.40	.	1325	.	.	.	.	.	0.7576	25	21	27034	.	6	.	video_area	3546	4	33693	458.40	148.60	9979	37238	0.1515	5	682.90	44.00	27007	10.83	-4.03	33692	27	33630	0	1	1	5300.00	2827.00	.	0	0	0	0	0	0	30319	1024	4	886	1	1567	443.10	266.40	6650	10783	0.1212	4	501.00	196.90	3997	30319	0	.	.	747	1	2535	140.20	70.30	11839	25225	0.3939	13	212.00	64.20	11101	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6, 0]	true	1944020	2	IP_full_trial_no_fix_trigger	true	1902995	Fixations	37224.00	33	1	Trial: 1	1901670	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_2	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	25-2	30.3	2	25	1-4	human_ball_left	fam_human_ball_left_100.mp4
Edgar_2	2	Edgar_2.edf	RIGHT	bg_code	651264.00	4689.07	702	11758	0.5899	false	.	166	1	.	.	1	1012	0	488.90	390.40	1	647	1695	0.0909	2	488.90	.	1012	.	.	.	.	.	0.6818	15	11	9713	.	6	.	video_area	1365	4	21672	797.40	76.10	2614	23037	0.0909	2	83.80	-469.70	20297	20.96	3.72	21671	21	21546	0	1	1	6189.00	3662.00	.	0	0	0	0	0	0	11758	1024	4	481	1	1215	542.20	257.70	8099	16006	0.4545	10	484.90	-741.10	7528	11758	0	.	.	232	2	7528	484.90	111.30	398	18317	0.0455	1	964.20	-591.90	17920	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6]	true	1968688	2	IP_full_trial_no_fix_trigger	true	1946663	Fixations	19932.00	22	1	Trial: 2	1945651	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_2	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_goal	25-2	30.3	2	25	2	human_elephant_left	test_human_elephant_left_100.mp4
Edgar_3	1	Edgar_3.edf	RIGHT	bg_code	651264.00	6675.60	702	34668	0.9765	false	.	1095	1	.	.	1	101	0	521.80	363.40	1	34067	39466	0.9362	44	521.80	.	101	.	.	.	.	.	0.9574	45	43	32972	.	6	.	video_area	601	2	40498	755.00	203.00	601	41099	0.0213	1	755.00	-529.40	40498	10.27	-50.66	40497	46	40400	0	1	1	8546.00	4614.00	.	0	0	0	0	0	0	34668	1024	2	78	1	1300	313.70	302.60	601	41099	0.0213	1	755.00	-529.40	40498	34668	0	.	.	407	1	1424	213.00	528.10	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	3115534	2	IP_full_trial_no_fix_trigger	true	3074536	Fixations	35503.00	47	1	Trial: 1	3074435	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_3	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	25-3	30.3	3	25	1-4	inanimate_elephant_right	fam_inanimate_elephant_right_100.mp4
Edgar_3	2	Edgar_3.edf	RIGHT	bg_code	651264.00	6181.00	702	17800	1.0000	false	.	1809	1	.	.	1	481	0	483.30	349.70	1	17800	22480	1.0000	15	483.30	.	481	4.38	118.42	480	.	439	1.0000	15	14	15991	.	6	.	video_area	207	1	22273	821.00	101.80	17800	22480	1.0000	15	483.30	.	481	16.25	17.56	22272	15	22192	0	1	1	6852.00	5171.00	.	0	0	0	0	0	0	17800	1024	1	1458	1	2357	788.70	334.00	.	.	.	.	.	.	.	17800	0	.	.	1085	1	5038	630.90	314.10	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	3138917	2	IP_full_trial_no_fix_trigger	true	3116915	Fixations	17800.00	15	1	Trial: 2	3116437	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_3	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_goal	25-3	30.3	3	25	3	inanimate_ball_right	test_inanimate_ball_right_100.mp4
Edgar_4	1	Edgar_4.edf	RIGHT	bg_code	651264.00	5822.81	702	32166	0.8477	false	.	357	1	.	.	1	511	0	470.70	287.70	1	509	1070	0.0526	2	470.70	.	511	.	.	.	.	.	0.8421	32	25	26752	.	6	.	video_area	390	7	41142	85.10	226.50	512	41532	0.0526	2	572.30	-604.20	40936	14.86	-169.61	41141	37	41058	0	1	1	8362.00	4764.00	.	0	0	0	0	0	0	32166	1024	7	152	1	919	488.20	491.70	8618	10631	0.2105	8	223.90	-341.20	1649	32166	0	.	.	443	2	1649	223.90	231.20	5079	17084	0.1053	4	554.50	-259.30	11760	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6, 0, 6, 0, 6, 0, 6]	true	1213516	2	IP_full_trial_no_fix_trigger	true	1172495	Fixations	37945.00	38	1	Trial: 1	1171984	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_4	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	25-4	30.3	4	25	1-4	inanimate_elephant_right	fam_inanimate_elephant_right_100.mp4
Edgar_4	2	Edgar_4.edf	RIGHT	bg_code	651264.00	6637.65	702	16456	0.8214	false	.	1815	1	.	.	1	141	0	547.60	260.30	1	3347	3588	0.1000	2	547.60	.	141	.	.	.	.	.	0.8500	17	13	12107	.	6	.	video_area	2188	4	19976	315.40	224.00	4268	22164	0.1500	3	940.20	-1185.90	16970	16.77	160.46	19975	19	19104	0	1	1	8442.00	5565.00	.	0	0	0	0	0	0	16456	1024	4	1532	1	2057	125.20	113.80	3043	8220	0.1500	3	179.30	-803.30	5096	16456	0	.	.	930	2	5096	179.30	145.10	5798	16595	0.4500	9	181.00	-1247.90	10505	66	RECTANGLE	[6, 0, 6, 0, 6, 0, 6]	true	1236609	2	IP_full_trial_no_fix_trigger	true	1214586	Fixations	20035.00	20	1	Trial: 2	1214445	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_4	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_side	25-4	30.3	4	25	4	inanimate_elephant_left	test_inanimate_elephant_left_100.mp4
George_1	1	George_1.edf	RIGHT	bg_code	651264.00	5662.56	702	33493	0.8853	false	.	1533	1	.	.	1	3448	0	311.50	348.80	1	27618	33034	0.6842	26	311.50	.	3448	21.36	-9.18	3447	.	3064	0.8947	34	32	31832	.	6	.	video_area	48	2	43998	678.90	517.60	5875	44045	0.2105	8	673.70	673.10	37816	0.03	-10.43	43997	38	43977	0	1	1	7820.00	4488.00	.	0	0	0	0	0	0	33493	1024	2	43	1	5394	306.50	335.10	5875	44045	0.2105	8	673.70	673.10	37816	33493	0	.	.	219	1	5962	675.60	356.90	.	.	.	.	.	.	.	66	RECTANGLE	[6, 0, 6]	true	1186232	2	IP_full_trial_no_fix_trigger	true	1145209	Fixations	37832.00	38	1	Trial: 1	1141972	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_1	1	False	41000	(255, 255, 255, 255)	white	w_fly64.mp4	fam	02-1	30.3	1	2	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
George_1	2	George_1.edf	RIGHT	bg_code	651264.00	5871.10	702	18782	1.0000	false	.	247	1	.	.	1	4455	0	465.40	323.90	1	18782	26458	1.0000	40	465.40	.	4455	.	.	.	.	.	1.0000	40	39	18535	.	6	.	video_area	1521	1	24937	711.10	581.70	18782	26458	1.0000	40	465.40	.	4455	0.20	76.50	24936	39	24711	0	1	1	6460.00	4410.00	.	0	0	0	0	0	0	18782	1024	1	1518	1	4761	250.00	506.50	.	.	.	.	.	.	.	18782	0	.	.	1342	1	6378	767.80	533.70	.	.	.	.	.	.	.	66	RECTANGLE	[6]	true	1213688	2	IP_full_trial_no_fix_trigger	true	1191685	Fixations	18782.00	40	1	Trial: 2	1187230	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_1	2	False	22000	(255, 255, 255, 255)	white	w_fly64.mp4	new_side	02-1	30.3	1	2	1	inanimate_ball_left	test_inanimate_ball_left_100.mp4
George_2	1	George_2.edf	RIGHT	bg_code	651264.00	5675.96	702	26559	0.6939	false	.	2201	1	.	.	1	115	0	399.70	436.00	1	8159	8648	0.2432	9	399.70	.	115	.	.	.	.	.	0.7568	28	25	24066	.	6	.	video_area	918	3	34294	716.20	493.00	1168	35211	0.0541	2	748.40	500.40	34028	0.71	123.35	34293	29	34278	0	1	1	7278.00	4566.00	.	0	0	0	0	0	0	26559	1024	3	155	1	2363	613.10	326.30	17232	28721	0.4595	17	542.30	175.10	10280	26559	0	.	.	167	1	2571	867.80	566.50	1168	35211	0.0541	2	748.40	500.40	34028	66	RECTANGLE	[6, 0, 6, 0, 6, 0]	true	1440825	2	IP_full_trial_no_fix_trigger	true	1399802	Fixations	38276.00	37	1	Trial: 1	1399687	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_2	1	False	41000	(255, 255, 255, 255)	white	w_minion64.mp4	fam	02-2	30.3	2	2	1-4	inanimate_ball_right	fam_inanimate_ball_right_100.mp4
